CURVE,X,Y
382,62,1029.7
382,65,1077.8
382,66,1109.3
382,69,1155.3
382,70,1185.2
382,73,1228.8
382,74,1257.1
382,77,1298.2
382,78,1324.8
382,81,1363.2
382,82,1387.9
382,83,1400
382,85,1423.5
382,86,1446.3
382,89,1479.1
382,90,1499.9
382,91,1510.1
382,93,1529.8
382,94,1548.7
382,95,1557.9
382,97,1575.6
382,98,1592.6
382,99,1600.8
382,101,1616.6
382,102,1631.6
382,103,1638.9
382,105,1652.8
382,106,1665.9
382,107,1672.2
382,109,1684.2
382,110,1695.5
382,112,1706
382,113,1711
382,114,1720.5
382,116,1729.2
382,117,1733.3
382,118,1741
382,120,1748.1
382,121,1751.3
382,122,1757.3
382,123,1760.1
382,124,1762.7
382,125,1765.1
382,126,1769.5
382,127,1771.5
382,128,1773.3
382,129,1774.9
382,130,1777.8
382,131,1779
382,132,1780
382,133,1780.9
382,134,1782.3
382,135,1782.8
382,136,1783.1
382,137,1783.3
34,0,0
34,1,0
34,3,2.8
34,4,4.8
34,5,7.3
34,6,14.2
34,7,18.5
34,8,23.4
34,9,28.8
34,10,41.3
34,11,48.4
34,12,56.1
34,13,64.2
34,14,81.9
34,15,91.5
34,16,101.6
34,17,112.1
34,18,134.4
34,19,146.1
34,21,170.8
34,22,196.9
34,24,224.2
34,25,238.7
34,26,267.7
34,27,282.5
34,29,313
34,30,344.4
34,33,392.9
34,34,426.1
34,37,476.9
34,38,511.3
34,41,563.5
34,42,598.5
34,45,651.4
34,46,686.8
34,49,739.7
34,50,774.8
34,53,827.2
34,54,861.9
34,57,913.3
34,58,947.1
34,61,997
34,62,1029.7
34,65,1077.8
34,66,1109.3
34,69,1155.3
34,70,1185.2
34,73,1228.8
34,74,1257.1
34,77,1298.2
34,78,1324.8
34,81,1363.2
34,82,1387.9
34,83,1400
34,85,1423.5
34,86,1446.3
34,89,1479.1
34,90,1499.9
34,91,1510.1
34,93,1529.8
34,94,1548.7
34,95,1557.9
34,97,1575.6
34,98,1592.6
34,99,1600.8
34,101,1616.6
34,102,1631.6
34,103,1638.9
34,105,1652.8
34,106,1665.9
34,107,1672.2
34,109,1684.2
34,110,1695.5
34,112,1706
34,113,1711
34,114,1720.5
34,116,1729.2
34,117,1733.3
34,118,1741
34,120,1748.1
34,121,1751.3
34,122,1757.3
34,123,1760.1
34,124,1762.7
34,125,1765.1
34,126,1769.5
34,127,1771.5
34,128,1773.3
34,129,1774.9
34,130,1777.8
34,131,1779
34,132,1780
34,133,1780.9
34,134,1782.3
34,135,1782.8
34,136,1783.1
34,137,1783.3
10,0,0
10,1,0
10,3,1.8
10,4,3.1
10,5,4.8
10,6,9.2
10,7,11.8
10,8,14.8
10,9,18
10,10,25.3
10,11,29.2
10,12,33.4
10,13,37.9
10,14,47.3
10,15,52.3
10,16,57.5
10,17,62.8
10,18,73.8
10,19,79.4
10,20,85.2
10,21,91.2
10,22,103.1
10,24,115.3
10,25,121.8
10,26,134.1
10,27,140.3
10,28,146.6
10,29,152.8
10,30,165.3
10,31,171.6
10,32,177.8
10,33,183.9
10,34,196.3
10,35,202.5
10,36,208.6
10,37,214.6
10,38,226.6
10,39,232.6
10,41,244.2
10,42,255.7
10,43,261.3
10,44,266.8
10,45,272.2
10,46,283
10,47,288.2
10,49,298.4
10,50,308.3
10,51,313.1
10,52,317.8
10,53,322.4
10,54,331.5
10,55,335.8
10,57,344.2
10,58,352.3
10,59,356.1
10,60,360
10,61,363.6
10,62,370.7
10,63,374.1
10,64,377.4
10,65,380.6
10,66,386.8
10,67,389.6
10,68,392.5
10,69,395.2
10,70,400.3
10,71,402.8
10,73,407.4
10,74,411.7
10,77,417.4
10,78,420.7
10,79,422.3
10,81,425.1
10,82,427.5
10,83,428.7
10,85,430.7
10,86,432.3
10,87,433.1
10,89,434.3
10,90,435.2
10,91,435.6
10,92,435.9
10,93,436.1
10,94,436.4
327,0,0
327,1,0
327,2,0.1
327,3,0.1
327,5,0.3
327,6,0.5
327,9,0.8
327,10,1.1
327,11,1.3
327,12,1.4
327,13,1.6
327,14,1.9
327,17,2.5
327,18,2.8
327,19,3
327,20,3.3
327,21,3.5
327,22,3.9
327,24,4.3
327,25,4.6
327,26,5
327,27,5.3
327,29,5.7
327,30,6.2
327,31,6.5
327,33,6.9
327,34,7.4
327,36,8
327,37,8.2
327,38,8.7
327,39,9
327,40,9.2
327,41,9.5
327,42,10
327,44,10.6
327,45,10.8
327,46,11.3
327,48,11.9
327,49,12.1
327,50,12.7
327,51,12.9
327,53,13.5
327,54,14
327,55,14.3
327,56,14.5
327,57,14.8
327,58,15.3
327,59,15.6
327,60,15.8
327,61,16.1
327,62,16.6
327,63,16.9
327,64,17.1
327,65,17.4
327,66,17.9
327,67,18.2
327,68,18.4
327,69,18.7
327,70,19.2
327,71,19.4
327,72,19.7
327,73,19.9
327,74,20.4
327,75,20.6
327,76,20.9
327,77,21.1
327,78,21.6
327,79,21.8
327,80,22.1
327,81,22.3
327,82,22.8
327,84,23.2
327,85,23.5
327,86,23.9
327,87,24.1
327,88,24.4
327,89,24.6
327,90,25
327,91,25.2
327,92,25.5
327,93,25.7
327,94,26.1
327,97,26.7
327,98,27.1
327,101,27.7
327,102,28.1
327,105,28.7
327,106,29
327,109,29.6
327,110,29.9
327,112,30.3
327,113,30.4
327,114,30.8
327,115,31
327,116,31.1
327,117,31.3
327,118,31.6
327,119,31.8
327,120,31.9
327,121,32.1
327,122,32.4
327,123,32.5
327,124,32.7
327,125,32.8
327,126,33.1
327,127,33.2
327,128,33.4
327,129,33.5
327,130,33.8
327,132,34
327,134,34.4
327,135,34.5
327,136,34.7
327,137,34.8
327,138,35
327,141,35.3
327,142,35.6
327,145,35.9
327,146,36.1
327,153,36.8
327,154,37
327,155,37.1
327,156,37.1
327,157,37.2
327,158,37.4
327,159,37.5
327,160,37.5
327,164,37.9
327,165,37.9
327,166,38.1
327,167,38.1
327,168,38.2
327,169,38.2
327,171,38.4
327,172,38.4
327,174,38.6
327,175,38.6
327,176,38.7
327,177,38.7
327,178,38.8
327,179,38.8
327,180,38.9
327,181,38.9
327,182,39
327,183,39
327,184,39.1
327,186,39.1
327,187,39.2
327,189,39.2
327,190,39.3
327,193,39.3
327,194,39.4
252,0,0
252,1,0
252,2,0.1
252,3,0.1
252,9,0.7
252,10,0.9
252,12,1.1
252,15,1.7
252,17,1.9
252,18,2.2
252,19,2.4
252,20,2.5
252,21,2.7
252,22,3
252,23,3.2
252,24,3.3
252,25,3.5
252,26,3.8
252,29,4.4
252,30,4.7
252,33,5.3
252,34,5.7
252,35,5.8
252,37,6.2
252,38,6.6
252,41,7.2
252,42,7.6
252,45,8.2
252,46,8.6
252,49,9.2
252,50,9.6
252,53,10.2
252,54,10.6
252,56,11
252,57,11.1
252,58,11.5
252,61,12.1
252,62,12.5
252,65,13.1
252,66,13.5
252,69,14.1
252,70,14.5
252,73,15.1
252,74,15.5
252,76,15.9
252,77,16
252,78,16.4
252,81,17
252,82,17.4
252,83,17.5
252,85,17.9
252,86,18.3
252,87,18.4
252,89,18.8
252,90,19.2
252,91,19.3
252,93,19.7
252,94,20
252,96,20.4
252,97,20.5
252,98,20.9
252,99,21
252,100,21.2
252,101,21.4
252,102,21.7
252,103,21.9
252,104,22
252,105,22.2
252,106,22.5
252,107,22.7
252,108,22.8
252,109,23
252,110,23.3
252,111,23.4
252,112,23.6
252,113,23.7
252,114,24
252,115,24.2
252,116,24.3
252,119,24.9
252,120,25
252,123,25.6
252,125,25.8
252,126,26.1
252,127,26.2
252,128,26.4
252,129,26.5
252,131,26.9
252,133,27.1
252,134,27.4
252,137,27.7
252,139,28.1
252,141,28.3
252,142,28.5
252,145,28.8
252,146,29
252,149,29.3
252,150,29.5
252,153,29.8
252,154,30
252,157,30.3
252,158,30.5
252,160,30.7
252,161,30.7
252,162,30.9
252,168,31.5
252,169,31.5
252,170,31.7
252,171,31.8
252,172,31.8
252,176,32.2
252,177,32.2
252,178,32.4
252,179,32.4
252,182,32.7
252,183,32.7
252,184,32.8
252,185,32.8
252,186,33
252,187,33
252,188,33.1
252,189,33.1
252,191,33.3
252,192,33.3
252,193,33.4
252,194,33.4
252,195,33.5
252,196,33.5
252,198,33.7
252,200,33.7
252,202,33.9
252,204,33.9
252,205,34
252,206,34
252,207,34.1
252,209,34.1
252,210,34.2
252,212,34.2
252,213,34.3
252,215,34.3
252,216,34.4
252,219,34.4
252,220,34.5
252,225,34.5
252,226,34.6
252,231,34.6
252,232,34.7
252,237,34.7
252,238,34.8
267,0,0
267,1,0
267,2,0.1
267,4,0.1
267,7,0.4
267,8,0.4
267,9,0.5
267,10,0.7
267,11,0.7
267,13,0.9
267,14,1.1
267,17,1.4
267,18,1.6
267,21,1.9
267,23,2.3
267,25,2.5
267,27,2.9
267,29,3.1
267,30,3.4
267,32,3.6
267,35,4.2
267,37,4.4
267,38,4.7
267,39,4.9
267,41,5.1
267,42,5.4
267,43,5.5
267,44,5.7
267,45,5.8
267,46,6.1
267,47,6.3
267,49,6.5
267,50,6.8
267,51,7
267,52,7.1
267,55,7.7
267,56,7.8
267,59,8.4
267,60,8.5
267,61,8.7
267,62,9
267,64,9.2
267,65,9.4
267,66,9.7
267,68,9.9
267,69,10.1
267,70,10.4
267,72,10.6
267,73,10.8
267,74,11.1
267,76,11.3
267,79,11.9
267,81,12.1
267,82,12.4
267,83,12.5
267,84,12.7
267,85,12.8
267,87,13.2
267,89,13.4
267,90,13.7
267,92,13.9
267,94,14.3
267,96,14.5
267,98,14.9
267,100,15.1
267,102,15.5
267,105,15.8
267,106,16.1
267,109,16.4
267,110,16.6
267,113,16.9
267,114,17.2
267,117,17.5
267,118,17.7
267,121,18
267,122,18.2
267,129,18.9
267,130,19.1
267,137,19.8
267,138,20
267,139,20
267,141,20.2
267,142,20.4
267,143,20.4
267,151,21.2
267,152,21.2
267,156,21.6
267,157,21.6
267,158,21.8
267,159,21.8
267,162,22.1
267,163,22.1
267,166,22.4
267,167,22.4
267,168,22.5
267,169,22.5
267,171,22.7
267,172,22.7
267,174,22.9
267,175,22.9
267,176,23
267,177,23
267,179,23.2
267,180,23.2
267,181,23.3
267,182,23.3
267,183,23.4
267,184,23.4
267,185,23.5
267,186,23.5
267,187,23.6
267,188,23.6
267,189,23.7
267,190,23.7
267,191,23.8
267,193,23.8
267,194,23.9
267,195,23.9
267,196,24
267,198,24
267,199,24.1
267,201,24.1
267,202,24.2
267,204,24.2
267,205,24.3
267,208,24.3
267,209,24.4
267,211,24.4
267,212,24.5
267,216,24.5
267,217,24.6
267,222,24.6
267,223,24.7
267,231,24.7
267,232,24.8
325,0,0
325,1,0
325,2,0.1
325,3,0.3
325,4,0.4
325,5,0.6
325,6,1
325,7,1.1
325,9,1.7
325,10,2.2
325,13,3.1
325,14,3.8
325,15,4.2
325,16,4.4
325,17,4.8
325,18,5.8
325,20,6.4
325,21,6.8
325,22,7.8
325,23,8.2
325,24,8.7
325,25,9
325,26,10
325,29,11.5
325,30,12.4
325,31,12.8
325,32,13.4
325,33,13.9
325,34,14.9
325,35,15.4
325,36,15.8
325,37,16.4
325,38,17.5
325,39,17.9
325,40,18.6
325,41,19
325,42,20.1
325,44,21.1
325,45,21.7
325,46,22.8
325,48,23.6
325,49,24.3
325,50,25.3
325,51,25.9
325,52,26.3
325,53,26.9
325,54,28
325,55,28.5
325,56,29.1
325,57,29.6
325,58,30.7
325,59,31.1
325,60,31.7
325,61,32.2
325,62,33.2
325,63,33.8
325,65,34.8
325,66,35.8
325,67,36.2
325,69,37.4
325,70,38.3
325,72,39.3
325,73,39.9
325,74,40.8
325,77,42.3
325,78,43.3
325,80,44.1
325,81,44.7
325,82,45.6
325,84,46.6
325,85,46.9
325,86,47.8
325,87,48.3
325,88,48.6
325,89,49.1
325,90,50
325,91,50.6
325,92,50.9
325,93,51.3
325,94,52.2
325,96,53
325,97,53.5
325,98,54.2
325,101,55.4
325,102,56.1
325,103,56.5
325,104,57
325,105,57.3
325,106,58.1
325,107,58.5
325,108,58.7
325,109,59.2
325,110,59.9
325,111,60.3
325,112,60.5
325,113,60.9
325,114,61.6
325,116,62.2
325,117,62.6
325,118,63.3
325,119,63.4
325,120,63.8
325,121,64.1
325,122,64.7
325,125,65.6
325,126,66.1
325,127,66.5
325,129,67.1
325,130,67.5
325,131,67.8
325,132,68.2
325,133,68.3
325,134,68.8
325,135,69.1
325,136,69.2
325,137,69.5
325,138,70
325,139,70.3
325,141,70.7
325,142,71.1
325,143,71.2
325,144,71.5
325,145,71.7
325,146,72.1
325,147,72.4
325,148,72.5
325,149,72.7
325,150,73.2
325,152,73.4
325,154,74
325,155,74.1
325,158,74.7
325,159,74.8
325,160,75.1
325,161,75.2
325,162,75.5
325,163,75.7
325,165,75.9
325,166,76.1
325,168,76.3
325,171,76.9
325,172,77
325,173,77
325,174,77.2
325,175,77.3
325,176,77.3
325,177,77.5
325,179,77.7
325,180,77.7
325,181,77.9
325,183,78.1
325,185,78.1
325,188,78.4
325,189,78.4
325,191,78.6
325,192,78.6
325,193,78.7
325,196,78.7
325,197,78.8
325,198,78.8
325,199,78.9
325,203,78.9
325,204,79
374,0,0
374,1,0
374,2,0.1
374,3,0.3
374,4,0.4
374,5,0.7
374,6,1.3
374,8,2.1
374,9,2.6
374,10,3.8
374,11,4.4
374,13,5.8
374,14,7.4
374,17,10.1
374,18,12.2
374,19,13.2
374,21,15.4
374,22,17.8
374,23,19
374,25,21.6
374,26,24.2
374,27,25.5
374,29,28.3
374,30,31.1
374,31,32.6
374,32,34
374,33,35.5
374,34,38.5
374,35,40.1
374,37,43.1
374,38,46.3
374,39,47.9
374,40,49.4
374,41,51
374,42,54.2
374,43,55.8
374,44,57.5
374,45,59.1
374,46,62.3
374,47,63.9
374,48,65.6
374,49,67.2
374,50,70.4
374,53,75.2
374,54,78.5
374,55,80
374,57,83.2
374,58,86.4
374,59,87.9
374,60,89.5
374,61,91
374,62,94.1
374,65,98.6
374,66,101.5
374,67,103
374,68,104.4
374,69,105.9
374,70,108.7
374,72,111.5
374,73,112.8
374,74,115.5
374,75,116.9
374,77,119.5
374,78,122
374,79,123.3
374,81,125.7
374,82,128.1
374,83,129.3
374,84,130.4
374,85,131.6
374,86,133.8
374,87,134.9
374,88,135.9
374,89,137
374,90,139.1
374,92,141.1
374,93,142
374,94,143.9
374,97,146.6
374,98,148.3
374,99,149.2
374,101,150.8
374,102,152.3
374,103,153.1
374,105,154.5
374,106,155.9
374,107,156.6
374,108,157.2
374,109,157.9
374,110,159.1
374,111,159.7
374,112,160.2
374,113,160.8
374,114,161.8
374,117,163.3
374,118,164.2
374,121,165.4
374,122,166.1
374,123,166.5
374,125,167.1
374,126,167.7
374,127,168
374,128,168.2
374,129,168.5
374,130,168.9
374,133,169.5
374,134,169.8
374,137,170.1
374,138,170.3
374,139,170.4
374,140,170.4
374,141,170.5
73,0,0
73,1,0
73,2,0.1
73,3,0.3
73,4,0.4
73,5,0.7
73,6,1.3
73,8,2.1
73,9,2.6
73,10,3.7
73,11,4.3
73,13,5.7
73,14,7.3
73,15,8.2
73,16,9
73,17,10
73,18,11.9
73,19,13
73,20,14
73,21,15.1
73,22,17.4
73,23,18.6
73,24,19.9
73,25,21.1
73,26,23.7
73,28,26.3
73,29,27.7
73,30,30.4
73,32,33.2
73,33,34.7
73,34,37.6
73,37,42.1
73,38,45.1
73,40,48.1
73,41,49.7
73,42,52.8
73,43,54.3
73,44,55.9
73,45,57.4
73,46,60.6
73,47,62.1
73,48,63.7
73,49,65.2
73,50,68.3
73,51,69.9
73,52,71.4
73,53,73
73,54,76.1
73,57,80.6
73,58,83.6
73,61,88.1
73,62,91
73,63,92.4
73,64,93.9
73,65,95.3
73,66,98.1
73,68,100.9
73,69,102.2
73,70,104.9
73,71,106.2
73,72,107.6
73,73,108.9
73,74,111.4
73,75,112.7
73,77,115.1
73,78,117.5
73,80,119.9
73,81,121
73,82,123.3
73,84,125.5
73,85,126.5
73,86,128.6
73,87,129.7
73,89,131.7
73,90,133.6
73,91,134.5
73,92,135.5
73,93,136.4
73,94,138.1
73,95,139
73,97,140.6
73,98,142.2
73,100,143.8
73,101,144.5
73,102,145.9
73,105,148
73,106,149.2
73,107,149.9
73,108,150.4
73,109,151
73,110,152.1
73,111,152.7
73,113,153.7
73,114,154.6
73,115,155.1
73,117,155.9
73,118,156.7
73,120,157.5
73,121,157.8
73,122,158.5
73,124,159.1
73,125,159.3
73,126,159.8
73,127,160.1
73,129,160.5
73,130,160.9
73,131,161
73,132,161.2
73,133,161.3
73,134,161.6
73,135,161.7
73,136,161.7
73,139,162
9,0,0
9,1,0
9,2,0.1
9,5,0.7
9,6,1.3
9,8,2.1
9,9,2.6
9,10,3.6
9,13,5.4
9,14,6.8
9,16,8.2
9,17,9
9,18,10.5
9,19,11.4
9,21,13
9,22,14.7
9,25,17.4
9,26,19.2
9,27,20
9,29,21.8
9,30,23.6
9,33,26.3
9,34,28.1
9,35,28.9
9,37,30.7
9,38,32.4
9,39,33.2
9,40,34.1
9,41,34.9
9,42,36.5
9,45,38.9
9,46,40.4
9,47,41.2
9,49,42.6
9,50,44
9,53,46.1
9,54,47.3
9,55,48
9,57,49.2
9,58,50.3
9,59,50.9
9,61,51.9
9,62,53
9,63,53.4
9,65,54.4
9,66,55.2
9,67,55.7
9,69,56.5
9,70,57.2
9,71,57.5
9,72,57.9
9,73,58.2
9,74,58.8
9,76,59.4
9,77,59.6
9,78,60.1
9,81,60.7
9,82,61.1
9,83,61.2
9,84,61.4
9,85,61.5
9,86,61.8
9,88,62
9,89,62
9,90,62.2
9,91,62.2
9,92,62.3
153,0,0
153,6,0
153,7,0.1
153,9,0.1
153,10,0.3
153,13,0.6
153,14,1
153,17,1.9
153,18,2.7
153,21,4.2
153,22,5.5
153,25,7.9
153,26,9.8
153,27,10.8
153,29,13
153,30,15.4
153,31,16.7
153,33,19.5
153,34,22.4
153,35,23.9
153,37,27.1
153,38,30.5
153,39,32.2
153,41,35.8
153,42,39.5
153,45,45.2
153,46,49.1
153,47,51
153,48,53
153,49,54.9
153,50,58.9
153,51,60.8
153,52,62.8
153,53,64.7
153,54,68.6
153,55,70.6
153,57,74.4
153,58,78.3
153,60,82.1
153,61,83.9
153,62,87.6
153,63,89.5
153,65,93.1
153,66,96.6
153,67,98.4
153,69,101.8
153,70,105.1
153,71,106.8
153,73,110
153,74,113.1
153,75,114.7
153,77,117.7
153,78,120.6
153,80,123.4
153,81,124.7
153,82,127.4
153,83,128.7
153,84,129.9
153,85,131.2
153,86,133.6
153,87,134.7
153,88,135.9
153,89,137
153,90,139.1
153,91,140.2
153,93,142.2
153,94,144
153,97,146.7
153,98,148.3
153,99,149.1
153,100,149.8
153,101,150.6
153,102,152
153,103,152.6
153,104,153.3
153,105,153.9
153,106,155
153,107,155.5
153,108,156.1
153,109,156.5
153,110,157.5
153,113,158.7
153,114,159.4
153,116,160
153,117,160.2
153,118,160.7
153,121,161.3
153,122,161.6
153,124,161.8
153,125,161.8
153,126,161.9
141,0,0
141,6,0
141,7,0.2
141,8,0.2
141,9,0.4
141,10,0.8
141,11,1.1
141,12,1.5
141,13,2
141,14,3.2
141,15,3.9
141,16,4.7
141,17,5.8
141,18,8.2
141,19,9.6
141,20,11.2
141,21,12.9
141,22,16.9
141,24,21.5
141,25,24.2
141,26,29.8
141,27,32.9
141,28,36.2
141,29,39.7
141,30,47
141,31,50.9
141,32,55.1
141,33,59.4
141,34,68.3
141,35,73
141,36,77.8
141,37,82.8
141,38,93.1
141,39,98.3
141,40,103.6
141,41,109.2
141,42,120.5
141,45,137.9
141,46,149.8
141,48,161.6
141,49,167.6
141,50,179.5
141,53,197.5
141,54,209.4
141,56,221.2
141,57,227
141,58,238.8
141,59,244.5
141,60,250.3
141,61,255.9
141,62,267.3
141,63,272.8
141,64,278.4
141,65,283.9
141,66,294.7
141,67,300
141,68,305.2
141,69,310.5
141,70,320.7
141,72,330.7
141,73,335.6
141,74,345.1
141,75,349.8
141,76,354.3
141,77,358.9
141,78,367.8
141,79,372
141,80,376.3
141,81,380.5
141,82,388.6
141,83,392.5
141,85,400.1
141,86,407.4
141,89,417.9
141,90,424.4
141,92,430.6
141,93,433.6
141,94,439.3
141,97,447.4
141,98,452.4
141,99,454.8
141,100,457
141,101,459.3
141,102,463.5
141,104,467.5
141,105,469.3
141,106,472.7
141,107,474.4
141,108,476
141,109,477.4
141,110,480.3
141,111,481.5
141,112,482.8
141,113,483.9
141,114,486.1
141,116,487.9
141,117,488.7
141,118,490.1
141,119,490.8
141,120,491.3
141,121,491.9
141,122,492.8
141,124,493.4
141,126,493.8
141,127,493.9
194,0,0
194,8,0
194,9,0.1
194,10,0.1
194,11,0.2
194,12,0.2
194,13,0.3
194,15,0.7
194,16,0.8
194,17,1
194,18,1.5
194,19,1.7
194,20,2
194,21,2.4
194,22,3.2
194,23,3.6
194,25,4.6
194,26,5.7
194,27,6.4
194,28,7
194,29,7.8
194,30,9.3
194,31,10.1
194,33,11.9
194,34,13.9
194,36,15.9
194,37,17
194,38,19.3
194,40,21.7
194,41,23
194,42,25.6
194,44,28.2
194,45,29.6
194,46,32.4
194,48,35.2
194,49,36.7
194,50,39.6
194,51,41
194,53,44
194,54,46.9
194,57,51.4
194,58,54.4
194,61,58.9
194,62,61.9
194,65,66.4
194,66,69.4
194,67,70.9
194,68,72.3
194,69,73.8
194,70,76.7
194,72,79.5
194,73,81
194,74,83.8
194,75,85.2
194,76,86.5
194,77,87.9
194,78,90.6
194,79,91.9
194,80,93.3
194,81,94.6
194,82,97.1
194,84,99.7
194,85,100.9
194,86,103.4
194,87,104.6
194,88,105.7
194,89,106.9
194,90,109.2
194,93,112.5
194,94,114.7
194,95,115.7
194,96,116.8
194,97,117.8
194,98,119.8
194,99,120.7
194,100,121.7
194,101,122.6
194,102,124.4
194,104,126.2
194,105,127
194,106,128.7
194,108,130.3
194,109,131
194,110,132.5
194,111,133.3
194,112,134
194,113,134.6
194,114,136
194,117,137.8
194,118,139
194,119,139.6
194,121,140.6
194,122,141.7
194,123,142.1
194,125,143.1
194,126,143.9
194,129,145.1
194,130,145.8
194,133,146.7
194,134,147.3
194,135,147.6
194,137,148
194,138,148.5
194,139,148.7
194,140,148.8
194,141,149
194,142,149.3
194,143,149.4
194,144,149.6
194,148,150
194,150,150
194,151,150.1
154,0,0
154,8,0
154,9,0.1
154,10,0.1
154,11,0.2
154,12,0.2
154,13,0.3
154,14,0.5
154,15,0.6
154,16,0.8
154,17,0.9
154,18,1.3
154,19,1.6
154,20,1.8
154,21,2.1
154,22,2.8
154,23,3.1
154,24,3.5
154,25,4
154,26,4.9
154,28,5.9
154,29,6.5
154,30,7.7
154,31,8.4
154,32,9
154,33,9.7
154,34,11.2
154,37,13.6
154,38,15.3
154,39,16.1
154,41,17.9
154,42,19.8
154,43,20.7
154,44,21.7
154,45,22.6
154,46,24.5
154,49,27.5
154,50,29.4
154,53,32.4
154,54,34.3
154,56,36.3
154,57,37.2
154,58,39.1
154,59,40.1
154,60,41
154,61,42
154,62,43.8
154,65,46.5
154,66,48.3
154,67,49.2
154,68,50
154,69,50.9
154,70,52.6
154,73,55
154,74,56.6
154,75,57.3
154,76,58.1
154,77,58.8
154,78,60.3
154,81,62.4
154,82,63.7
154,83,64.3
154,84,65
154,85,65.6
154,86,66.8
154,87,67.4
154,88,67.9
154,89,68.5
154,90,69.6
154,93,71.1
154,94,72
154,95,72.5
154,97,73.3
154,98,74.2
154,99,74.5
154,101,75.3
154,102,76
154,105,76.9
154,106,77.5
154,107,77.8
154,108,78
154,109,78.3
154,110,78.7
154,113,79.3
154,114,79.7
154,115,79.8
154,116,80
154,117,80.1
154,118,80.4
154,120,80.6
154,121,80.6
154,122,80.8
154,123,80.8
154,124,80.9
154,125,80.9
154,126,81
230,0,0
230,7,0
230,8,0.1
230,9,0.1
230,10,0.3
230,11,0.4
230,12,0.6
230,13,0.9
230,14,1.6
230,15,2.1
230,16,2.7
230,17,3.4
230,18,5.3
230,19,6.4
230,20,7.7
230,21,9.1
230,22,12.5
230,23,14.5
230,24,16.7
230,25,19.1
230,26,24.5
230,27,27.6
230,28,30.9
230,29,34.4
230,30,42.2
230,31,46.4
230,32,50.9
230,33,55.6
230,34,65.7
230,35,71.1
230,36,76.7
230,37,82.6
230,38,94.9
230,39,101.4
230,40,108.1
230,41,115
230,42,129.3
230,43,136.5
230,45,152
230,46,168
230,49,192.7
230,50,209.6
230,51,218.1
230,53,235.4
230,54,252.8
230,57,279.3
230,58,297
230,61,323.7
230,62,341.5
230,65,368.1
230,66,385.8
230,69,412.1
230,70,429.4
230,73,455.1
230,74,472
230,76,488.7
230,77,496.9
230,78,513.3
230,81,537.2
230,82,552.8
230,84,568.2
230,85,575.7
230,86,590.6
230,88,605.1
230,89,612.2
230,90,626.2
230,91,633.1
230,93,646.6
230,94,659.7
230,95,666.2
230,97,678.7
230,98,690.9
230,99,696.9
230,101,708.6
230,102,719.8
230,103,725.3
230,104,730.7
230,105,736
230,106,746.3
230,107,751.3
230,109,761.1
230,110,770.4
230,112,779.4
230,113,783.7
230,114,792.1
230,115,796.2
230,117,804
230,118,811.4
230,119,815
230,120,818.5
230,121,821.9
230,122,828.4
230,124,834.6
230,125,837.5
230,126,843.1
230,127,845.8
230,128,848.4
230,129,850.9
230,130,855.6
230,132,860
230,133,862
230,134,865.9
230,136,869.5
230,137,871.1
230,138,874.2
230,139,875.6
230,141,878.2
230,142,880.4
230,144,882.4
230,145,883.3
230,146,884.8
230,148,886
230,149,886.5
230,150,887.3
230,152,887.9
230,154,888.1
229,0,0
229,7,0
229,8,0.1
229,9,0.1
229,11,0.3
229,13,0.7
229,14,1.3
229,15,1.7
229,17,2.7
229,18,4.3
229,19,5.2
229,20,6.2
229,21,7.4
229,22,10.1
229,23,11.7
229,24,13.5
229,25,15.5
229,26,19.8
229,28,25
229,29,27.9
229,30,34.2
229,31,37.6
229,32,41.2
229,33,45
229,34,53.2
229,35,57.6
229,36,62.1
229,37,66.9
229,38,76.9
229,39,82.1
229,40,87.6
229,41,93.2
229,42,104.7
229,43,110.6
229,44,116.8
229,45,123.1
229,46,136.1
229,47,142.7
229,49,156.1
229,50,169.8
229,52,183.6
229,53,190.7
229,54,204.8
229,56,219
229,57,226.2
229,58,240.6
229,61,262.2
229,62,276.6
229,65,298.2
229,66,312.5
229,69,333.8
229,70,347.8
229,71,354.8
229,73,368.6
229,74,382.3
229,75,389.1
229,77,402.5
229,78,415.8
229,79,422.3
229,81,435.1
229,82,447.8
229,83,454
229,84,460.3
229,85,466.3
229,86,478.4
229,87,484.3
229,89,495.9
229,90,507.2
229,91,512.8
229,92,518.3
229,93,523.7
229,94,534.4
229,95,539.6
229,96,544.7
229,97,549.7
229,98,559.6
229,99,564.5
229,100,569.3
229,101,574
229,102,583
229,103,587.5
229,104,591.9
229,105,596.2
229,106,604.5
229,109,616.5
229,110,624
229,111,627.7
229,112,631.3
229,113,634.8
229,114,641.6
229,115,644.9
229,116,648.1
229,117,651.2
229,118,657.2
229,120,663
229,121,665.7
229,122,671
229,124,676
229,125,678.4
229,126,682.9
229,127,685.1
229,128,687.2
229,129,689.2
229,130,693
229,132,696.6
229,133,698.2
229,134,701.4
229,135,702.8
229,136,704.3
229,137,705.6
229,138,708.1
229,141,711.4
229,142,713.1
229,145,715.5
229,146,716.7
229,148,717.7
229,149,718.1
229,150,718.7
229,151,719
229,152,719.2
229,154,719.4
56,0,0
56,7,0
56,8,0.1
56,9,0.1
56,10,0.3
56,11,0.4
56,12,0.6
56,13,0.9
56,14,1.6
56,15,2.1
56,16,2.7
56,17,3.4
56,18,5.3
56,19,6.4
56,20,7.7
56,21,9.1
56,22,12.5
